unsmoothed;3
(;r;e;s;u;m;p;t;i;o;n; ;f;h;);d;c;l;a;j;y;b;,;w;k;g;v;.;q;x;?;z;ó;ä;#
li;0.000000;0.000000;0.048817;0.103550;0.000000;0.020710;0.000000;0.115385;0.000000;0.001479;0.144970;0.000000;0.016272;0.001479;0.000000;0.008876;0.184911;0.001479;0.136095;0.000000;0.000000;0.002959;0.001479;0.000000;0.155325;0.034024;0.022189;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
lo;0.000000;0.006601;0.000000;0.056106;0.006601;0.000000;0.264026;0.006601;0.003300;0.066007;0.085809;0.000000;0.003300;0.000000;0.000000;0.000000;0.059406;0.000000;0.003300;0.000000;0.234323;0.013201;0.000000;0.135314;0.000000;0.049505;0.006601;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ln;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
l ;0.000000;0.037694;0.035477;0.046563;0.006652;0.028825;0.106430;0.111973;0.048780;0.064302;0.019956;0.001109;0.075388;0.023282;0.000000;0.060976;0.065410;0.016630;0.154102;0.004435;0.006652;0.039911;0.000000;0.023282;0.002217;0.006652;0.005543;0.000000;0.007761;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
lf;0.000000;0.023256;0.000000;0.023256;0.000000;0.069767;0.000000;0.000000;0.069767;0.000000;0.000000;0.581395;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.069767;0.069767;0.000000;0.000000;0.000000;0.093023;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
lh;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
l);0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ld;0.000000;0.007519;0.000000;0.011278;0.000000;0.000000;0.000000;0.000000;0.026316;0.000000;0.000000;0.936090;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.015038;0.000000;0.000000;0.000000;0.000000;0.003759;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
lc;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ll;0.000000;0.001942;0.079612;0.009709;0.000000;0.000000;0.000000;0.001942;0.015534;0.058252;0.000000;0.561165;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.009709;0.000000;0.201942;0.000000;0.042718;0.000000;0.000000;0.000000;0.000000;0.017476;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
la;0.000000;0.226277;0.000000;0.063260;0.017032;0.009732;0.004866;0.253041;0.031630;0.000000;0.163017;0.000000;0.000000;0.000000;0.000000;0.041363;0.092457;0.000000;0.000000;0.000000;0.046229;0.026764;0.000000;0.014599;0.000000;0.009732;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
lj;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ly;0.000000;0.000000;0.000000;0.031513;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.004202;0.752101;0.000000;0.000000;0.000000;0.002101;0.002101;0.000000;0.000000;0.000000;0.000000;0.000000;0.157563;0.000000;0.000000;0.000000;0.000000;0.050420;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
lb;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
l,;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
lw;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
lk;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
lg;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
lv;0.000000;0.000000;0.885714;0.000000;0.000000;0.000000;0.000000;0.000000;0.114286;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
l.;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
lq;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
lx;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
l?;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
lz;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ló;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
lä;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
l#;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
a(;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ar;0.000000;0.012634;0.272109;0.024295;0.000000;0.024295;0.000000;0.139942;0.057337;0.003887;0.006803;0.082604;0.000000;0.000000;0.000000;0.096210;0.008746;0.134111;0.016521;0.000000;0.054422;0.000000;0.008746;0.000000;0.015549;0.032070;0.000000;0.004859;0.000000;0.000000;0.000000;0.000000;0.004859;0.000000;0.000000
ae;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
as;0.000000;0.000000;0.092994;0.058599;0.028025;0.001274;0.010191;0.115924;0.054777;0.020382;0.000000;0.531210;0.000000;0.006369;0.000000;0.000000;0.001274;0.000000;0.001274;0.000000;0.001274;0.001274;0.021656;0.000000;0.039490;0.000000;0.000000;0.014013;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
au;0.000000;0.000000;0.019231;0.605769;0.000000;0.000000;0.000000;0.173077;0.000000;0.000000;0.000000;0.038462;0.000000;0.000000;0.000000;0.009615;0.076923;0.009615;0.000000;0.000000;0.000000;0.000000;0.028846;0.000000;0.000000;0.038462;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
am;0.000000;0.000000;0.463731;0.007772;0.000000;0.189119;0.044041;0.000000;0.046632;0.031088;0.000000;0.181347;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.015544;0.000000;0.000000;0.015544;0.002591;0.000000;0.000000;0.000000;0.000000;0.002591;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ap;0.000000;0.000000;0.102410;0.018072;0.000000;0.000000;0.632530;0.042169;0.090361;0.000000;0.000000;0.024096;0.000000;0.036145;0.000000;0.000000;0.000000;0.012048;0.036145;0.000000;0.000000;0.000000;0.000000;0.000000;0.006024;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
at;0.000000;0.000000;0.225260;0.000651;0.018880;0.001302;0.000000;0.045573;0.283854;0.009766;0.000000;0.367188;0.000000;0.012370;0.000000;0.000000;0.002604;0.000651;0.006510;0.000000;0.003906;0.000000;0.015625;0.000000;0.000000;0.000000;0.000000;0.003255;0.000000;0.000000;0.000651;0.001953;0.000000;0.000000;0.000000
ai;0.000000;0.081712;0.000000;0.054475;0.000000;0.042802;0.000000;0.023346;0.000000;0.000000;0.509728;0.000000;0.000000;0.000000;0.000000;0.108949;0.000000;0.175097;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.003891;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ao;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
an;0.000000;0.000000;0.003519;0.068035;0.004106;0.000000;0.000000;0.056891;0.014663;0.006452;0.027566;0.173607;0.000000;0.000000;0.000000;0.486804;0.059824;0.000000;0.016422;0.000000;0.029912;0.000000;0.001760;0.000587;0.021114;0.028152;0.000000;0.000000;0.000000;0.000587;0.000000;0.000000;0.000000;0.000000;0.000000
a ;0.000000;0.051392;0.027837;0.107066;0.004283;0.077088;0.137045;0.034261;0.012848;0.010707;0.042827;0.006424;0.081370;0.027837;0.000000;0.062099;0.072805;0.051392;0.027837;0.000000;0.006424;0.047109;0.000000;0.034261;0.004283;0.034261;0.036403;0.000000;0.002141;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
af;0.000000;0.009901;0.495050;0.000000;0.000000;0.000000;0.000000;0.237624;0.000000;0.000000;0.000000;0.000000;0.257426;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ah;0.000000;0.000000;0.500000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.500000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
a);0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ad;0.000000;0.003226;0.154839;0.029032;0.009677;0.051613;0.000000;0.000000;0.074194;0.083871;0.000000;0.145161;0.009677;0.006452;0.003226;0.077419;0.000000;0.025806;0.109677;0.006452;0.087097;0.003226;0.029032;0.000000;0.000000;0.000000;0.077419;0.012903;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ac;0.000000;0.006250;0.096875;0.000000;0.003125;0.000000;0.000000;0.346875;0.021875;0.000000;0.000000;0.000000;0.000000;0.143750;0.000000;0.000000;0.256250;0.003125;0.000000;0.000000;0.021875;0.000000;0.000000;0.000000;0.093750;0.000000;0.000000;0.000000;0.006250;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
al;0.000000;0.017513;0.014011;0.091944;0.006130;0.000876;0.000876;0.019264;0.063923;0.007005;0.000000;0.460595;0.018389;0.000000;0.000000;0.000000;0.000000;0.247811;0.011384;0.000000;0.015762;0.000876;0.010508;0.008757;0.001751;0.000000;0.000000;0.002627;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
aa;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
aj;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ay;0.000000;0.000000;0.034653;0.183168;0.000000;0.004950;0.000000;0.000000;0.029703;0.000000;0.000000;0.549505;0.000000;0.000000;0.004950;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.099010;0.000000;0.000000;0.000000;0.000000;0.094059;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ab;0.000000;0.011364;0.005682;0.062500;0.005682;0.000000;0.000000;0.000000;0.073864;0.210227;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.005682;0.625000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
a,;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
aw;0.000000;0.000000;0.000000;0.048780;0.000000;0.000000;0.000000;0.000000;0.097561;0.000000;0.219512;0.292683;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.292683;0.000000;0.000000;0.000000;0.048780;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ak;0.000000;0.000000;0.817143;0.000000;0.000000;0.000000;0.000000;0.000000;0.114286;0.000000;0.000000;0.062857;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.005714;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ag;0.000000;0.304348;0.335404;0.000000;0.043478;0.000000;0.000000;0.000000;0.043478;0.037267;0.031056;0.012422;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.167702;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.024845;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
av;0.000000;0.000000;0.859649;0.000000;0.000000;0.000000;0.000000;0.000000;0.035088;0.065789;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.035088;0.000000;0.004386;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
a.;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
aq;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ax;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.125000;0.000000;0.375000;0.000000;0.000000;0.187500;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.125000;0.000000;0.000000;0.000000;0.125000;0.000000;0.000000;0.000000;0.000000;0.062500;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
a?;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
az;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
aó;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
aä;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
a#;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
j(;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
jr;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
